ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2024";"10254294000131";"AL";"MUNICIPAL";"23/08/2024";"25/03/2025";"12";"267772";"PROPRANOLOL CLORIDRATO, DOSAGEM:40 MG";"5235";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"24564626000199";"TEMPO COMERCIAL DISTRIBUIDORA DE MEDICAMENTOS LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"5000";;"FMS SANTANA DO MUNDAU";"SANTANA DO MUNDAU";"COMPRIMIDO";"PROPRANOLOL CLORIDRATO";"20240502006201";"086/2024";"COMPRIMIDO";;"Pregão";;"0.05";"250.0";"14644064"
"2024";"11718406000120";"SE";"MUNICIPAL";"23/12/2024";"26/03/2025";"12";"601829";"FRALDA DESCARTÁVEL, TIPO FORMATO:ANATÔMICO, TAMANHO:GRANDE, PESO USUÁRIO:ACIMA DE 90 KG, CARACTERÍSTICAS ADICIONAIS:BARREIRA ANTIVAZAMENTO/FITAS COM VELCRO/, TIPO ADESIVO FIXAÇÃO:DUPLO ADESIVO DE FIXAÇÃO";"7819";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6532";"VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS";;"ADMINISTRATIVA";;"48712647000172";"NOVAMED PRODUTOS MEDICOS HOSPITALARES LTDA";"05882795000122";"MEGAFRAL INDUSTRIA E COMERCIO LTDA";"24667";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"UNIDADE";"FRALDA DESCARTÁVEL.";"52/2024";"44/2024";"UNIDADE";;"Pregão";;"0.82";"20226.94";"14644075"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"12";"448595";"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL";"11153";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"26457348000104";"C.A. HOSPITALAR LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"50";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"FRASCO 100,00 ML";"PREDNISOLONA";"257/2024";"16/2020";"FRASCO";"1134301840063";"Pregão";"10000.0";"9.25";"462.5";"14644077"
"2024";"46374500026231";"SP";"ESTADUAL";"30/12/2024";"26/03/2025";"12";"271217";"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:500MG + 125MG";"2436";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"08231734000193";"FUTURA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA";"57507378000365";"EMS S/A";"245988";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"COMPRIMIDO";"AMOXICILINA";"024.00197452/2024-01";"90256/2024";"COMPRIMIDO";"1023505320023";"Pregão";;"1.1113";"273366.4644";"14644081"
"2024";"44556207000112";"SP";"MUNICIPAL";"09/10/2024";"12/03/2025";"12";"267541";"GLICOSE, CONCENTRAÇÃO:50%, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"8007";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"43232006000105";"W.A. COMERCIO DE MEDICAMENTOS LTDA";"02281006000100";"ISOFARMA INDUSTRIAL FARMACEUTICA LTDA";"38";;"MUNICIPIO DE URU";"URU";"FRASCO 10,00 ML";"GLICOSE";"56/24";"sim";"FRASCO";;"Pregão";"1000.0";"0.78";"29.64";"14644083"
"2024";"11328684000171";"RO";"MUNICIPAL";"09/07/2024";"02/10/2024";"12";"270140";"BIPERIDENO, DOSAGEM:2 MG";"3567";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"05443348000177";"CENTERMEDICA PRODUTOS HOSPITALARES LTDA";"44734671000828";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"15000";;"FUNDO MUNICIPAL DE SAUDE";"SAO FRANCISCO DO GUAPORE";"COMPRIMIDO";"BIPERIDENO";"816/2024";"22/2024";"COMPRIMIDO";;"Pregão";;"0.26";"3900.0";"14644086"
"2024";"44556207000112";"SP";"MUNICIPAL";"09/10/2024";"12/03/2025";"12";"268949";"AZITROMICINA, DOSAGEM:40 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"3167";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"43232006000105";"W.A. COMERCIO DE MEDICAMENTOS LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"37";;"MUNICIPIO DE URU";"URU";"FRASCO 15,00 ML";"AZITROMICINA";"56/24";"sim";"FRASCO";"1256801850073";"Pregão";"1500.0";"13.46";"498.02";"14644087"
"2024";"44556207000112";"SP";"MUNICIPAL";"09/10/2024";"12/03/2025";"12";"268225";"CARBONATO DE CÁLCIO, DOSAGEM:500 MG";"15870";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"43232006000105";"W.A. COMERCIO DE MEDICAMENTOS LTDA";"16100973000132";"NUTIVIT SUPLEMENTOS ALIMENTARES LTDA";"750";;"MUNICIPIO DE URU";"URU";"COMPRIMIDO";"CARBONATO DE CÁLCIO";"56/24";"sim";"COMPRIMIDO";;"Pregão";;"0.12";"90.0";"14644088"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"12";"271089";"AMOXICILINA, CONCENTRAÇÃO:500MG";"2436";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"38460625000109";"JGM PRODUTOS PARA SAUDE LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"20";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"CÁPSULA";"AMOXICILINA";"257/2024";"16/2020";"CÁPSULA";"1037004470189";"Pregão";;"214.51";"4290.2";"14644089"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"12";"267676";"IBUPROFENO, DOSAGEM:600 MG";"8275";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"38460625000109";"JGM PRODUTOS PARA SAUDE LTDA";"30222814000131";"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"30";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"COMPRIMIDO";"IBUPROFENO";"257/2024";"16/2020";"COMPRIMIDO";"1039200650069";"Pregão";;"114.72";"3441.6";"14644090"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"12";"267674";"HIDROCLOROTIAZIDA, DOSAGEM:25 MG";"8220";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"26457348000104";"C.A. HOSPITALAR LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"500";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"COMPRIMIDO";"HIDROCLOROTIAZIDA";"257/2024";"16/2020";"COMPRIMIDO";"1558404850056";"Pregão";;"0.97";"485.0";"14644091"
"2024";"44556207000112";"SP";"MUNICIPAL";"09/10/2024";"12/03/2025";"12";"272045";"CLOPIDOGREL, DOSAGEM:75 MG";"5090";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"43232006000105";"W.A. COMERCIO DE MEDICAMENTOS LTDA";"64171697000146";"ACCORD FARMACEUTICA LTDA";"2500";;"MUNICIPIO DE URU";"URU";"COMPRIMIDO";"CLOPIDOGREL";"56/24";"sim";"COMPRIMIDO";"1553700570037";"Pregão";;"0.27";"675.0";"14644093"
"2024";"44556207000112";"SP";"MUNICIPAL";"09/10/2024";"12/03/2025";"12";"267662";"FLUCONAZOL, DOSAGEM:150 MG";"7644";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"43232006000105";"W.A. COMERCIO DE MEDICAMENTOS LTDA";"17875154000120";"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"250";;"MUNICIPIO DE URU";"URU";"CÁPSULA";"FLUCONAZOL";"56/24";"sim";"CÁPSULA";"1091700980031";"Pregão";;"0.85";"212.5";"14644094"
"2024";"44556207000112";"SP";"MUNICIPAL";"09/10/2024";"12/03/2025";"12";"267674";"HIDROCLOROTIAZIDA, DOSAGEM:25 MG";"8220";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"43232006000105";"W.A. COMERCIO DE MEDICAMENTOS LTDA";"17875154000120";"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"3000";;"MUNICIPIO DE URU";"URU";"COMPRIMIDO";"HIDROCLOROTIAZIDA";"56/24";"sim";"COMPRIMIDO";;"Pregão";;"0.15";"450.0";"14644095"
"2024";"44556207000112";"SP";"MUNICIPAL";"09/10/2024";"12/03/2025";"12";"276657";"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA";"9703";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"43232006000105";"W.A. COMERCIO DE MEDICAMENTOS LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"1500";;"MUNICIPIO DE URU";"URU";"COMPRIMIDO";"METOPROLOL";"56/24";"sim";"COMPRIMIDO";;"Pregão";;"0.74";"1110.0";"14644120"
"2024";"44556207000112";"SP";"MUNICIPAL";"09/10/2024";"12/03/2025";"12";"294643";"IBUPROFENO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL";"8275";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"43232006000105";"W.A. COMERCIO DE MEDICAMENTOS LTDA";"92265552000140";"MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA";"75";;"MUNICIPIO DE URU";"URU";"FRASCO 30,00 ML";"IBUPROFENO";"56/24";"sim";"FRASCO";;"Pregão";"3000.0";"6.8";"510.0";"14644099"
"2024";"18158261000108";"MG";"MUNICIPAL";"22/11/2024";"27/03/2025";"2";"267507";"ALBENDAZOL, DOSAGEM:40 MG/ML, USO:SUSPENSÃO ORAL";"350";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"67729178000220";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"03485572000104";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"120";"Adesão ata de registro de preços estado ata 247/2022.";"MUNICIPIO DE DOURADOQUARA";"DOURADOQUARA";"FRASCO 10,00 ML";"ALBENDAZOL";"9739";"15/24";"FRASCO";"1542300440063";"Registro de Preços";"1000.0";"1.2663";"151.956";"14644100"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"1";"267778";"PARACETAMOL, DOSAGEM COMPRIMIDO:500 MG";"10422";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"36629597000185";"SAFRAMED HOSPITALAR LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"20";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"COMPRIMIDO";"PARACETAMOL";"348/2024";"16/2020";"COMPRIMIDO";"1134301010036";"Pregão";;"64.28";"1285.6";"14644101"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"1";"267564";"CARVEDILOL, DOSAGEM:12,5 MG";"4677";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"36629597000185";"SAFRAMED HOSPITALAR LTDA";"57507378000365";"EMS S/A";"100";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"COMPRIMIDO";"CARVEDILOL";"348/2024";"16/2020";"COMPRIMIDO";"1023510730188";"Pregão";;"3.85";"385.0";"14644102"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"1";"267565";"CARVEDILOL, DOSAGEM:6,25 MG";"4677";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"36629597000185";"SAFRAMED HOSPITALAR LTDA";"57507378000365";"EMS S/A";"200";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"COMPRIMIDO";"CARVEDILOL";"348/2024";"16/2020";"COMPRIMIDO";"1023510730110";"Pregão";;"3.85";"770.0";"14644103"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"1";"267507";"ALBENDAZOL, DOSAGEM:40 MG/ML, USO:SUSPENSÃO ORAL";"350";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"36629597000185";"SAFRAMED HOSPITALAR LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"200";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"FRASCO 10,00 ML";"ALBENDAZOL";"348/2024";"16/2020";"FRASCO";"1256800290031";"Pregão";"1000.0";"2.27";"454.0";"14644104"
"2024";"19047937000140";"RO";"MUNICIPAL";"20/05/2024";"02/08/2025";"12";"267657";"FENITOÍNA SÓDICA, DOSAGEM:100 MG";"7351";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"21227039000116";"LIFE CENTER COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"30000";"ATA 13/2024 (homologada em 20/05/2024): Cancelado item Lidocaína gel 20mg (Pharlab) por descontinuação – convocado 2º colocado. Paracetamol 500mg – reequilíbrio solicitado pela NF Farmacêutica indeferido por preço acima do mercado; item cancelado, 2º colocado convocado (Fênix R$0,08). Lidocaína 20mg/g (P&P) convocado 2º colocado em 17/09/2024 – Ata complementar 19/09/2024. 3Med – pedido de reequilíbrio para sais de reidratação deferido: R$1,50. Life Center – cancelado item Fenitoína 100mg por desabastecimento. Salbutamol 100mcg – reequilíbrio aceito: R$14,56. Ata 04 incluir reequilíbrio do Salbutamol. Jamari – pedido de reequilíbrio para curativo carvão ativado indeferido – preço anterior estava compatível com mercado.";"FUNDO MUNICIPAL DE SAUDE DE MACHADINHO D'OESTE";"MACHADINHO D'OESTE";"COMPRIMIDO";"FENITOÍNA SÓDICA";"526/2024";"13/2024";"COMPRIMIDO";;"Registro de Preços";;"0.015";"450.0";"14644105"
"2024";"18158261000108";"MG";"MUNICIPAL";"03/12/2024";"27/03/2025";"2";"267502";"ÁCIDO ACETILSALICÍLICO, DOSAGEM:100 MG";"353";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"12927876000167";"SOMA/MG PRODUTOS HOSPITALARES LTDA";"46179008000168";"BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA.";"6000";"Adesão ata de registro de preços ata 2147/2022.";"MUNICIPIO DE DOURADOQUARA";"DOURADOQUARA";"COMPRIMIDO";"ÁCIDO ACETILSALICÍLICO";"9749";"16/24";"COMPRIMIDO";"1003800430034";"Registro de Preços";;"0.0354";"212.4";"14644109"
"2024";"18158261000108";"MG";"MUNICIPAL";"03/12/2024";"27/03/2025";"2";"267312";"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:10 MG";"9702";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"12927876000167";"SOMA/MG PRODUTOS HOSPITALARES LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"2000";"Adesão ata de registro de preços ata 2147/2022.";"MUNICIPIO DE DOURADOQUARA";"DOURADOQUARA";"COMPRIMIDO";"METOCLOPRAMIDA CLORIDRATO";"9749";"16/24";"COMPRIMIDO";"1134300520057";"Registro de Preços";;"0.0511";"102.2";"14644110"
"2024";"19047937000140";"RO";"MUNICIPAL";"20/05/2024";"02/08/2025";"12";"267647";"DIGOXINA, DOSAGEM:0,25 MG";"6200";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"21227039000116";"LIFE CENTER COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA";"02501297000102";"PHARLAB INDUSTRIA FARMACEUTICA S.A";"20000";"ATA 13/2024 (homologada em 20/05/2024): Cancelado item Lidocaína gel 20mg (Pharlab) por descontinuação – convocado 2º colocado. Paracetamol 500mg – reequilíbrio solicitado pela NF Farmacêutica indeferido por preço acima do mercado; item cancelado, 2º colocado convocado (Fênix R$0,08). Lidocaína 20mg/g (P&P) convocado 2º colocado em 17/09/2024 – Ata complementar 19/09/2024. 3Med – pedido de reequilíbrio para sais de reidratação deferido: R$1,50. Life Center – cancelado item Fenitoína 100mg por desabastecimento. Salbutamol 100mcg – reequilíbrio aceito: R$14,56. Ata 04 incluir reequilíbrio do Salbutamol. Jamari – pedido de reequilíbrio para curativo carvão ativado indeferido – preço anterior estava compatível com mercado.";"FUNDO MUNICIPAL DE SAUDE DE MACHADINHO D'OESTE";"MACHADINHO D'OESTE";"COMPRIMIDO";"DIGOXINA";"526/2024";"13/2024";"COMPRIMIDO";;"Registro de Preços";;"0.18";"3600.0";"14644116"
"2024";"19047937000140";"RO";"MUNICIPAL";"20/05/2024";"02/08/2025";"12";"294887";"SALBUTAMOL, DOSAGEM:100MCG/DOSE, FORMA FARMACÊUTICA:AEROSOL ORAL";"11917";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"DOSES";"21227039000116";"LIFE CENTER COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA";"44363661000157";"GLENMARK FARMACEUTICA LTDA";"1000";"ATA 13/2024 (homologada em 20/05/2024): Cancelado item Lidocaína gel 20mg (Pharlab) por descontinuação – convocado 2º colocado. Paracetamol 500mg – reequilíbrio solicitado pela NF Farmacêutica indeferido por preço acima do mercado; item cancelado, 2º colocado convocado (Fênix R$0,08). Lidocaína 20mg/g (P&P) convocado 2º colocado em 17/09/2024 – Ata complementar 19/09/2024. 3Med – pedido de reequilíbrio para sais de reidratação deferido: R$1,50. Life Center – cancelado item Fenitoína 100mg por desabastecimento. Salbutamol 100mcg – reequilíbrio aceito: R$14,56. Ata 04 incluir reequilíbrio do Salbutamol. Jamari – pedido de reequilíbrio para curativo carvão ativado indeferido – preço anterior estava compatível com mercado.";"FUNDO MUNICIPAL DE SAUDE DE MACHADINHO D'OESTE";"MACHADINHO D'OESTE";"FRASCO 200,00 DOSES";"SALBUTAMOL";"526/2024";"13/2024";"FRASCO";;"Registro de Preços";"20000.0";"14.56";"14560.0";"14644117"
"2024";"21817418000166";"RO";"MUNICIPAL";"08/03/2024";"18/08/2025";"1";"269893";"LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX NATURAL ÍNTEGRO E UNIFORME, TAMANHO:MÉDIO, CARACTERÍSTICAS ADICIONAIS:LUBRIFICADA COM PÓ BIOABSORVÍVEL, DESCARTÁVEL, APRESENTAÇÃO:ATÓXICA, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:FORMATO ANATÔMICO, FINALIDADE:RESISTENTE À TRAÇÃO";"421";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6532";"VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE FINALIDADES ESPECIAIS";;"ADMINISTRATIVA";;"03019611000170";"MEDICAL FARM NORTE COMERCIO LTDA";"10268780000109";"MEDIX BRASIL LTDA";"3000";;"FUNDO MUNICIPAL DE SAUDE";"URUPA";"UNIDADE";"LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO";"348/2024";"16/2020";"UNIDADE";;"Pregão";;"0.29";"870.0";"14644119"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267643";"DEXAMETASONA, DOSAGEM:0,1%, APRESENTAÇÃO:CREME";"6143";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";"G";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"804000";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"BISNAGA 10,00 G";"DEXAMETASONA";"024.00045644/2024-25";;"BISNAGA";;"Dispensa de Licitação";"1000.0";"0.78";"627120.0";"14644123"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267312";"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:10 MG";"9702";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";;"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"3208000";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"COMPRIMIDO";"METOCLOPRAMIDA CLORIDRATO";"024.00045644/2024-25";;"COMPRIMIDO";;"Dispensa de Licitação";;"0.048";"153984.0";"14644124"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267203";"DIPIRONA SÓDICA, DOSAGEM:500 MG";"17708";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";;"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"24674000";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"COMPRIMIDO";"DIPIRONA SÓDICA";"024.00045644/2024-25";;"COMPRIMIDO";;"Dispensa de Licitação";;"0.1";"2467400.0";"14644125"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267777";"PARACETAMOL, DOSAGEM SOLUÇÃO ORAL:200 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL";"10422";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";"ML";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"11450250";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"FRASCO 15,00 ML";"PARACETAMOL";"024.00045644/2024-25";;"FRASCO";;"Dispensa de Licitação";"1500.0";"0.066";"755716.5";"14644126"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267197";"DIAZEPAM, DOSAGEM:10 MG";"6168";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";;"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"20410000";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"COMPRIMIDO";"DIAZEPAM";"024.00045644/2024-25";;"COMPRIMIDO";;"Dispensa de Licitação";;"0.029";"591890.0";"14644127"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267674";"HIDROCLOROTIAZIDA, DOSAGEM:25 MG";"8220";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";;"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"34592500";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"COMPRIMIDO";"HIDROCLOROTIAZIDA";"024.00045644/2024-25";;"COMPRIMIDO";;"Dispensa de Licitação";;"0.014";"484295.0";"14644128"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267657";"FENITOÍNA SÓDICA, DOSAGEM:100 MG";"7351";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";;"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"11073000";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"COMPRIMIDO";"FENITOÍNA SÓDICA";"024.00045644/2024-25";;"COMPRIMIDO";;"Dispensa de Licitação";;"0.07";"775110.0";"14644129"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267669";"HALOPERIDOL, DOSAGEM:5 MG";"8164";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";;"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"9513000";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"COMPRIMIDO";"HALOPERIDOL";"024.00045644/2024-25";;"COMPRIMIDO";;"Dispensa de Licitação";;"0.07";"665910.0";"14644130"
"2024";"46374500026231";"SP";"ESTADUAL";"29/05/2024";"27/03/2025";"12";"267613";"CAPTOPRIL, CONCENTRAÇÃO:25 MG";"4505";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";;"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"43640754000119";"FUNDACAO PARA O REMEDIO POPULAR FURP";"25470000";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"COMPRIMIDO";"CAPTOPRIL";"024.00045644/2024-25";;"COMPRIMIDO";;"Dispensa de Licitação";;"0.018";"458460.0";"14644131"
